nr;nume;prenume;sex;localitate;sediu
592;Dumitrescu;Ilona;f;Orşova;asociată în Târgu Jiu, str. T. Vladi-mirescu nr. 36-38, judeţul Gorj
593;Gagiu;Nicolae;m;Târgu Jiu;Târgu Jiu, str. Traian nr. 27, judeţul Gorj
594;Enea;M.Marin;m;Târgu Jiu;Târgu Jiu, str. T. Vladimirescu nr. 65, judeţul Gorj
595;Nica;Ionuţ-Tudor;m;Târgu Jiu;Târgu Jiu, str. Traian nr. 7, parter, judeţul Gorj
596;Diaconiţa;Elena-Lavinia;f;Târgu Jiu;Târgu Jiu, str. T. Vladimirescu nr. 42, judeţul Gorj
597;Trancă;Bogdan-Ovidiu;m;Târgu Jiu;Asociat în Camera Executorilor Judecătoreşti Bucureşti, Buftea, str.
598;Drăgan;Costinel Romeo;m;Târgu Jiu;
599;Şerban;Sorin;m;Târgu Jiu;
600;Vonica;Filimon;m;Novaci;suspendat
601;Dăianu;Gheorghe;m;Novaci;Novaci, Str. Parângului nr. 94, judeţul Gorj
602;Olaru;Dana;f;Novaci;asociată în Târgu Jiu, str. Gh. Magheru, bl. 2, parter, judeţul Gorj
603;Vlad;Constantin;m;Slatina;Slatina, str. Lipscani nr. 55, judeţul Olt
604;Păvăloiu;Georgeta;f;Slatina;Slatina, str. M. Eminescu nr. 29, judeţul Olt
605;Ţăpuşi;Ruxandra;f;Slatina;Slatina, str. Lipscani nr. 31, judeţul Olt
606;Moraru;Claudiu-Ionuţ;m;Slatina;Slatina, str. Lipscani nr. 53, judeţul Olt
607;Dragomir;Doru Marius;m;Slatina;
608;Sima;Antonel;dk;Slatina;
609;Neda;Ion;m;Caracal;Caracal, Str. Bradului nr. 2, judeţul Olt
610;Rafailă;Vasile;m;Caracal;Caracal, str. Iancu Jianu nr. 21 A, judeţul Olt
611;Dîrloagă;Florinel;m;Strehaia;Strehaia, Str. Republicii nr. 193, judeţul Mehedinţi
612;Puşcă;Stelian;m;Strehaia;Strehaia, Str. Republicii nr. 175, judeţul Mehedinţi
613;Cerbulescu;Constantin;m;Drobeta-Turnu;Drobeta-Turnu Severin, Str. Indepen-denţei nr. 1B, judeţul Mehedinţi
614;Dumitrescu;Alfred-Constantin;m;Drobeta-Turnu;Drobeta-Turnu Severin, str. Smârdan nr. 10, judeţul Mehedinţi
615;Guran;George-Cătălin;m;Drobeta-Turnu;Drobeta-Turnu Severin, bd. Carol I nr. 6, judeţul Mehedinţi
616;Mădescu;Lionela;f;Drobeta-Turnu;Drobeta-Turnu Severin, str. Carol I nr. 85, bl. A 2, sc. 1, ap. 1, judeţul
617;Popescu;Grigore-Alin;m;Drobeta-Turnu;Drobeta-Turnu Severin, str. Dr. Babeş nr. 57, bl. 6,sc. 1, judeţul Mehedinţi
618;Purcaru;Marcel;m;Drobeta-Turnu;Drobeta-Turnu Severin, str. G. Coşbuc nr. 12 A, judeţul Mehedinţi
619;Purcaru;Florentin-Claudiu;m;Drobeta-Turnu;Drobeta-Turnu Severin, str. G. Coşbuc nr. 12 A, judeţul Mehedinţi
620;Raicu;Ion;m;Drobeta-Turnu;Drobeta-Turnu Severin, str. Carol I, bl. A 1, sc. 1, judeţul Mehedinţi
621;Firu;Marilena-Ionela;f;Drobeta-Turnu;suspendată
622;Clement;Gheorghe;m;Drobeta-Turnu;Drobeta-Turnu Severin, str. Tabla Buţii nr. 40, judeţul Mehedinţi
623;Cimpu;Robert;m;Drobeta-Turnu;
624;Popescu;Lucian Iorgu;m;Drobeta-Turnu;
625;Bojneag;Alin-Cristian;m;Drobeta-Turnu;
626;Mărăscu;Ion;m;Vânju Mare;Vânju Mare, Str. Rahovei nr. 8, judeţul Mehedinţi
627;Pătăşanu;Constantin;m;Orşova;Orşova, str. Porţile de Fier nr. 6, judeţul Mehedinţi
628;Stan;Monica;f;Balş;Balş, str. N. Bălcescu nr. 7
629;Diaconiţa;Constantin;m;Motru;Motru, Str. Trandafirilor, bl. C 4, ap. 1, judeţul Gorj
630;Tutunaru;Afrodita-Laura;f;Motru;suspendată
631;Iovan;Cornel;m;Băileşti;Băileşti, str. Carpaţi, bl. 2, sc. 2, ap. 4, judeţul Dolj
632;Cornescu;Adrian Vasile;m;Baia de Aramă;Baia de Aramă, Str. Republicii nr. 27, bl. G1, ap. 12
633;Talianu;Eduard-Cristian;m;Târgu Cărbuneşti;Târgu Cărbuneşti, Str. Trandafirilor nr. 60, judeţul Gorj
634;Cătrinoiu;Matei-Cosmin;m;Târgu Cărbuneşti;Târgu Cărbuneşti, Str. Trandafirilor nr. 22, judeţul Gorj
635;Cîrţină;Corina-Elena;f;Târgu Cărbuneşti;suspendată
636;Gulie;Rodica;f;Caracal;Caracal
637;Tănasie;Neluţu;dk;Filiaşi;Filiaşi, Str. Unirii nr. 2
638;Drăgoi;Mihai;m;Filiaşi;suspendat
639;Vlad;Laurenţiu;m;Târgu Cărbuneşti;suspendat
640;Coţac;Dănuţ-Carmen;dk;Galaţi;Galaţi, str. Regimentul 11 Siret nr. 43, bl. E 9, sc. 1, ap. 4, judeţul
641;Dajbog;Geanina;f;Galaţi;Galaţi, Str. Brăilei nr. 157, bl. A7, ap. 25, judeţul Galaţi
642;Micu;Constantin;m;Galaţi;Galaţi, Str. Brăilei nr. 157, bl. A7, ap. 16, judeţul Galaţi
643;Munteanu;Paraschiva Laura;f;Galaţi;Galaţi, Str. Brăilei nr. 157, bl. A7, ap. 67, judeţul Galaţi
644;Postelnicu;Ştefan;m;Galaţi;Galaţi, str. Regimentul 11 Siret nr. 43, bl. E 9, ap. 2, parter,
645;Tudorie;Ştefan;m;Galaţi;Galaţi, Str. Brăilei nr. 136, bloc B 3, sc. 6, ap. 51, judeţul Galaţi
646;Caraman;Cosmin;m;Galaţi;
647;Râpan;Cornel;m;Galaţi;
648;Manole;Mihai;m;Galaţi;
649;Gabor;Robert;m;Tecuci;Tecuci, str. Costache Racoviţă nr. 2, bl. R, ap. 64, judeţul Galaţi
650;Ţigănuş;Viorel-Mirel;m;Tecuci;Tecuci, str. Vasile Alecsandri nr. 2, bl. R, ap. 43, parter, judeţul Galaţi
651;Badiu;Florin;m;Tecuci;Asociat în Galaţi, Str. Brăilei nr. 157, bl. A7, ap. 16, judeţul
652;Ionescu;Claudia-Cristina;f;Panciu;Panciu, Bd. Independenţei, bl. 28, et. 1, ap. 5, judeţul Vrancea
653;Creţu;Ciprian-Corneliu;m;Panciu;asociat în Focşani, str. Cuza Vodă nr. 3, judeţul Vrancea
654;Drăgulin;Eugen;m;Brăila;Brăila, Str. Frumoasă nr. 7, judeţul Brăila
655;Pintilie;Lucian-Gabriel;m;Brăila;Brăila, bd. A.I. Cuza nr. 18, judeţul Brăila
656;Plăcintă;Adina-Maria;f;Brăila;Brăila, Calea Călăraşilor nr. 39, birou 25, judeţul Brăila
657;Postelnicu;Gabriela;f;Brăila;Brăila, bd. A.I. Cuza nr. 5, bl. Duplex, ap. 12, parter, judeţul Brăila
658;Romarciuc;Cosmin-Iulian;m;Brăila;Brăila, Calea Călăraşilor nr. 56, bl. 11, sc. 4, ap. 10, parter,
659;Turcu;George;m;Brăila;Brăila, bd. A.I. Cuza nr. 3, judeţul Brăila
660;Eftene;Petruţ;dk;Brăila;
661;Surdu;Dragoş-Cristian;m;Brăila;
662;Mândrilă;Costel;m;Brăila;
663;Nichifor;Sebastian-Ionuţ;m;Brăila;
664;Motoc;Petrică;m;Însurăţei;Însurăţei, Str. Tineretului nr. 36, bl. B 4, sc. 1, et. 1, ap. 2, cvartal
665;Bârsan;Firel;m;Focşani;Focşani, str. Bucegi nr. 2, bl. 7, ap. 16, judeţul Vrancea
666;Bârsan;Vicuţa-Maria;f;Focşani;Focşani, str. Bucegi nr. 2, bl. 7, ap. 16, judeţul Vrancea
667;Bercariu;Corneliu;m;Focşani;Focşani, Str. Republicii nr. 96, judeţul Vrancea
668;Coman;Gelu;m;Focşani;Focşani, str. Cuza Vodă nr. 3, judeţul Vrancea
669;Teodorescu;Ioan-Cristian;m;Focşani;Focşani, str. Cezar Bolliac nr. 6, bl. 6, ap. 3, judeţul Vrancea
670;Ţocu;Dan;m;Focşani;
671;Stelescu;Dana;f;Lieşti;asociată în Focşani, Str. Republicii nr. 69, judeţul Vrancea
672;Mircea;Bogdan-Constantin;m;Adjud;Adjud, str. Al. I. Cuza nr. 54, judeţul Vrancea
673;Chirică;Miştoi Costel;m;Târgu Bujor;Târgu Bujor, str. Gen. Eremia Grigorescu nr. 28, corp A, et. 2,
674;Ivan;Stela-Florentina;f;Făurei;suspendată
675;Giunca;Maria Cristina;f;Târgu Mureş;Târgu Mureş, Str. Retezatului nr. 13, judeţul Mureş
676;Hurubă;Eugen;m;Târgu Mureş;Târgu Mureş, Bd. 1 Decembrie 1918 nr. 76/5, judeţul Mureş
677;Pop;Ioan;m;Târgu Mureş;Târgu Mureş, str. Bolyai Farkas nr. 28, judeţul Mureş
678;Puia;Romulus;m;Târgu Mureş;Târgu Mureş, Str. Busuiocului nr. 4, sc. C, ap. 42, parter, judeţul Mureş
679;Szekely;Szabolcs Barna;m;Târgu Mureş;Târgu Mureş, str. Bolyai nr. 17/A, judeţul Mureş
680;Vintilă;Marius-Andrei;m;Târgu Mureş;Târgu Mureş, str. M. Kogălniceanu nr. 5 A, judeţul Mureş
681;Wachter;Julianna Eniko;f;Târgu Mureş;Târgu Mureş, Str. Evreilor Martiri nr. 24
682;Aştelean;Florin Sergiu;m;Târgu Mureş;
683;Magyari;Szabolcs;m;Târgu Mureş;
684;Cotoară;Cristian;m;Târgu Mureş;
685;Ianculescu;George;m;Târgu Mureş;
686;Toma;Gheorghe-Cosmin;m;Târgu Mureş;
687;Demeter;Tiberiu-Claudiu;m;Târgu Mureş;
688;Kenosy;Adrian Zoltan;m;Sighişoara;Sighişoara, str. Hermen Oberth nr. 28, judeţul Mureş
689;Ursulescu;Floarea;dk;Sighişoara;Sighişoara, str. Hermen Oberth nr. 33/A, judeţul Mureş
690;Corcescu;Horaţiu;m;Târnăveni;Târnăveni, str. Gh. Mănoiu nr. 3, judeţul Mureş
691;Dumitru;Mirela;f;Târnăveni;Târnăveni, Str. 1 Decembrie 1918 nr. 46, bl. M, ap. 4, judeţul Mureş
692;Zorilescu;Mircea Adrian;m;Târnăveni;
693;Roga;Sorin;m;Reghin;Reghin, Str. Sării nr. 2, judeţul Mureş
694;Maier;Dorin-Gheorghe;m;Reghin;
695;Olteanu;Radu;m;Reghin;Reghin, str. Petru Maior nr. 48, et. 2, ap. 8, judeţul Mureş
696;Vlas;Maria-Cristina;f;Luduş;Luduş, Str. Republicii nr. 26
697;Sarig;Attila;m;Miercurea-Ciuc;Miercurea-Ciuc, str. Tudor Vladimires-cu, bl. 23, sc. A, ap. 1, judeţul
698;Szilagyi;Erzsebet;f;Miercurea-Ciuc;Miercurea-Ciuc, str. N. Bălcescu, bl. 2, ap. 12, judeţul Harghita
699;Moraru;Aurelian;m;Miercurea-Ciuc;
700;Bakos;Alexandra-Carina;f;Miercurea-Ciuc;
701;Cotfas;Marin Cornel;m;Topliţa;Topliţa, str. Miron Cristea, bl. D, sc. 1, ap. 1, judeţul Harghita
702;Biro;Mihaiu;m;Odorheiu;Odorheiu Secuiesc, str. Tamasi Aron nr. 12, ap. 7, judeţul Harghita
703;Mihălcescu;Elvira-Mariana;f;Odorheiu;Odorheiu Secuiesc, str. Bethlen G. nr. 4/1, judeţul Harghita
704;Peter;Istvan;m;Gheorghieni;Gheorghieni, Cartierul Florilor, bl. 43, sc. E, ap. 1
705;Airinei;Constantin;m;Iaşi;Iaşi, Str. Armeană nr. 12, et. 1, judeţul Iaşi
706;Anchidin;Cornelia;f;Iaşi;Iaşi, str. Arcu nr. 24, judeţul Iaşi
707;Andrei;Cezar;m;Iaşi;"Iaşi, str. Grigore Ureche, Casa cu Absidă ""Laurenţiu Ulici"", centrul"
708;Bîrcă;Gabriel;m;Iaşi;Iaşi, str. Anastasie Panu nr. 23, bl. Muntenia, mezanin, judeţul Iaşi
709;Darie;Andreea;f;Iaşi;Iaşi, str. Grigore Ureche nr. 1, bl. 6 Martie, parter, judeţul Iaşi
710;Mereuţă;Lăcrămioara;f;Iaşi;Iaşi, str. A. Panu, bl. 7 Noiembrie, sc. B, ap. 1, judeţul Iaşi
711;Plumbu;Sergiu-Sebastian;m;Iaşi;Iaşi, str. Anastasie Panu nr. 23, bloc Muntenia, mezanin, judeţul Iaşi
712;Zabolotnăi;Vladimir;m;Iaşi;Iaşi, str. Sf. Lazăr nr. 4, bl. Peneş Curcanul tronson 5, sc. C, demisol,
713;Zacornea;Constantin-Ciprian;m;Iaşi;"Iaşi, str. Grigore Ureche, Casa cu Absidă ""Laurenţiu Ulici"", judeţul Iaşi"
714;Elesei;Beniamin;m;Iaşi;
715;Florea;Mihai;m;Iaşi;
716;Nichitoi;Georgiana;f;Iaşi;
717;Iovu;Dragoş;m;Iaşi;
718;Dominte;Cristinel;m;Iaşi;
719;Chiriac;Cătălin Răzvan;m;Iaşi;
720;Silimon;Valentin;m;Iaşi;
721;Sandu;Cristian;m;Iaşi;
722;Bujoreanu;George-Cristian;m;Bârlad;Bârlad, Str. Republicii nr. 298 B, et. 1, judeţul Vaslui
723;Stan;Iulian-Marius;m;Bârlad;Bârlad, Str. Republicii nr. 217, bl. UMPS, et. 2, judeţul Vaslui
724;Boboc;Mihai;m;Vaslui;Vaslui, str. Ştefan cel Mare, bl. 95, sc. A, ap. 25, judeţul Vaslui
725;Stancu;Paulică;m;Vaslui;Vaslui, str. Ştefan cel Mare, bl. 172, sc. A, ap. 11, judeţul Vaslui
726;Câmpeanu;Ioan;m;Vaslui;
727;Silitră;Alin;m;Vaslui;
728;Angheluţă;Lucian;m;Răducăneni;Raducăneni, ConsumCoop, judeţul Iaşi
729;Sîrbu;Ciprian Ioan;m;Răducăneni;Răducăneni, bl. A 2, parter
730;Corbu;Vasile;m;Paşcani;Paşcani, str. Eugen Stamate, bl. D2A, judeţul Iaşi
731;Lupu;Nicolăiţă Gheorghe Cristian;m;Paşcani;Paşcani, str. Ştefan cel Mare şi Sfânt nr. 107 A, parter, judeţul Iaşi
732;Toma;Dumitru Paul;m;Paşcani;Paşcani, str. Ştefan cel Mare, bl. D1, parter, judeţul Iaşi
733;Guţu;Adrian;m;Huşi;Huşi, Str. Eroilor, bl. 17, sc. A, ap. 3, judeţul Vaslui
734;Tufeanu;Vasile Bogdan;m;Huşi;Huşi, Str. 1 Decembrie nr. 1, et. 1, judeţul Vaslui
735;Trofin;Anca Mihaela;f;Murgeni;suspendată
736;Pipernea;Dan-Călin;m;Hârlău;Hârlău, str. Bogdan Vodă nr. 5
737;Rădulescu;Remus;m;Ploieşti;Ploieşti, str. Toma Caragiu nr. 7, et. 2, ap. 6, judeţul Prahova
738;Matei;Sebastian;m;Ploieşti;Ploieşti, Piaţa Victoriei nr. 9, bl. CC Sud, sc. B, et. 1, ap. 19, judeţul
739;Trifina;Elena-Cornelia;f;Ploieşti;Ploieşti, Piaţa Victoriei nr. 4, bl. CC VEST, sc. D, ap. 83, judeţul
740;Tănase;Laura-Ioana;f;Ploieşti;Ploieşti, Piaţa Victoriei nr. 4, bl.CC VEST, sc. D, ap. 83, judeţul Prahova
741;Divoiu;Maria;f;Ploieşti;Ploieşti, Piaţa Victoriei nr. 5, bl. B Est, sc. G, et. 3, ap. 101, judeţul
742;Petcu;Alexandru;m;Ploieşti;Ploieşti, Str. Luminii nr. 2, bl. 30D, sc. A, ap. 2, judeţul Prahova
743;Roşu;Ortansa-Adriana;f;Ploieşti;Ploieşti, str. Take Ionescu nr. 7, et. 2, ap. 8, judeţul Prahova
744;Goslan;Mihai;m;Ploieşti;Ploieşti, Str. Romană nr. 13, bl. A, sc. A, ap. 2, judeţul Prahova
745;Muşat;Mihaela Alina;f;Ploieşti;Ploieşti, str. Toma Caragiu nr. 11, et. 1, ap. 5, judeţul Prahova
746;Muşat;Ioan;m;Ploieşti;Ploieşti, Piaţa Victoriei nr. 9, bl. CC sud, camera 5, judeţul Prahova
747;Ţărean;Călin;m;Ploieşti;
748;Costoaie;Marcel;m;Ploieşti;
749;Grecu;Ovidiu Alexandru;m;Ploieşti;
750;Lica;Ionel;m;Ploieşti;
751;Petrov;Sergiu Alexandru;m;Ploieşti;
752;Tănase;Dragoş Iulia;dk;Ploieşti;
753;Huideş;Elena;f;Câmpina;suspendată
754;Frîncu;Mihai;m;Câmpina;Câmpina, Str. 1 Decembrie 1918 nr. 19, bl. R 59, ap. 4, judeţul Prahova
755;Rosu;Cristian-Cornel;m;Câmpina;Câmpina, Str. 1 Decembrie 1918 nr. 16, bl. 20 C, sc. A, et. 2, ap. 11,
756;Neacşu;Constantin;m;Vălenii de Munte;Vălenii de Munte, str. N. Iorga nr. 75 judeţul Prahova
757;Negulescu;Emilian Mihail;m;Vălenii de Munte;Vălenii de Munte, Aleea Alunilor nr. 1 judeţul Prahova
758;Mihai;Ducu;m;Târgovişte;Târgovişte, Calea Bucureşti, bl. O 1, sc. D, et. 1, ap. 2, judeţul Dâmboviţa
759;Mihai;Alexandru-Daniel;m;Târgovişte;Târgovişte, Calea Bucureşti, bl. O 1, sc. D, et. 1, ap. 2, judeţul Dâmboviţa
760;Deaconescu;Adrian;m;Târgovişte;Târgovişte, str. Radu Geoglovan, bl. 51, ap. 2, judeţul Dâmboviţa
761;Stănescu;Mihai;m;Târgovişte;Târgovişte, str. Avram Iancu, bl. 37A, ap. 2, judeţul Dâmboviţa
762;Zavera;Carmen;f;Târgovişte;Târgovişte, Calea Bucureşti nr. 9 B, bl. G 9, tronson B, sc. 1, et. 1,
763;Bulin;Cornel-Vasile;m;Târgovişte;Târgovişte, str. Avram Iancu nr. 20, bl. 37, sc. C, ap. 3, judeţul
764;Scurtu;Alexe;m;Târgovişte;suspendat
765;Tănase;Marian Traian;m;Târgovişte;
766;Pană;Victor;m;Târgovişte;
767;Bivolaru;Margareta;f;Găeşti;Găieşti, Str. 13 Decembrie, bl. 49, sc. B, parter, judeţul Dâmboviţa
768;Nicolescu;Dan-Răzvan;m;Găeşti;
769;Gruianu;Viorel;m;Pucioasa;Pucioasa, Str. Libertăţii nr. 1, judeţul Dâmboviţa
770;Ştefan;Cătălin-Cristian;m;Pucioasa;Pucioasa, Str. Gării nr. 21, judeţul Dâmboviţa
771;Drăgulănescu;Natalia;f;Pucioasa;
772;Pavel;Bebi;m;Sinaia;Sinaia, Str. Republicii nr. 26, judeţul Prahova
773;Marin;Florea;dk;Răcari;Răcari, str. Ana Ipătescu nr. 88, judeţul Dâmboviţa
774;Marin;George-Robert;m;Răcari;Răcari, str. Ana Ipătescu nr. 88, judeţul Dâmboviţa
775;Ailincăi;Alexandru;m;Buzău;Buzău, Piaţa Daciei, bl. E, ap. 4, judeţul Buzău
776;Cucu;Lucian-Ciprian;m;Buzău;Buzău, Str. Unirii, centru, nr. 176, bl. B, sc. A, et. 1, ap. 5, judeţul
777;Popescu;Adrian Gabriel;m;Buzău;Buzău, Bd. Unirii nr. 16 B, mezanin, judeţul Buzău
778;Porojnicu;Adrian;m;Buzău;Buzău, str. Obor nr. 53, bl. 11, sc. B ap. 2, parter, judeţul Buzău
779;Şeicaru;Dănuţ;m;Buzău;suspendat
780;Roşu;Daniela;f;Buzău;
781;Curelaru;Cristinel;m;Buzău;
782;Popescu;Silviu Andrei;m;Buzău;
783;Isofache;Marius-Nicuşor;m;Buzău;
784;Lumperdean;Florin;m;Buzău;
785;Paraipan;Sorin;m;Buzău;
786;Pîntea;Vasile;m;Buzău;
787;Clinciu;Gheorghe;m;Râmnicu Sărat;Râmnicu Sărat, str. Crângul Meiului nr. 34, judeţul Buzău
788;Dumitru;Florina-Loredana;f;Moreni;Moreni, Bd. Petrolului nr. 13, bl. B, sc. C, ap. 43, parter, judeţul
789;Betelie;Mihai;m;Moreni;suspendat
790;Galea;Viorel-Cristian;m;Mizil;Mizil, str. I.L. Caragiale nr. 5, bl. 52, sc. A, ap. 4, judeţul Prahova
791;Maghiar;Ana-Maria;f;Mizil;Asociată în Bucureşti, Bd. Unirii nr. 20, bl. 5C, ap. 64, sectorul 4
792;Mihai;Cristian-Sebastian;m;Pogoanele;Pogoanele, bl. B 12, parter, judeţul Buzău
793;Pandrea;Corina-Mihaela;f;Pogoanele;Pogoanele, Str. Libertăţii, bl. 6, ap. 3, parter, judeţul Buzău
794;Chiriţescu;Alexandru;m;Pogoanele;Pogoanele, Str. Libertăţii, bl. 6, ap. 1, judeţul Buzău
795;Ichim;Mihai;m;Pătârlagele;Pătârlagele, str. I.L. Caragiale nr. 1, judeţul Buzău
796;Stângă;Nicolae-Cătălin;m;Pătârlagele;Pătârlagele, str. I.L. Caragiale nr. 1, judeţul Buzău
797;Cârciumaru;Gheorghe;m;Arad;Arad, str. Praporgescu nr. 13-15, sc. B, ap. 1, Arad, judeţul Arad
798;Cherşa;Pantelemon;m;Arad;Arad, Str. Blajului nr. 3, judeţul Arad
799;Godea;Alexandru;m;Arad;Arad, str. Praporgescu nr. 21, ap. 2, judeţul Arad
800;Horvat;Viorel;m;Arad;Arad, Str. Blajului nr. 2, et. 1, ap. 9, judeţul Arad
801;Păsculescu;Horia;m;Arad;Arad, bd. G-ral Vasile Milea nr. 41, ap. 2, judeţul Arad
802;Bociort;Crina-Dorina;f;Arad;Arad, bd. G-ral Vasile Milea nr. 41, ap. 2, judeţul Arad
803;Boşneac;Lavinia Maria;f;Arad;Arad, bd. G-ral Vasile Milea nr. 19, ap. 3, judeţul Arad
804;Dobrei;Dacian Mihai;m;Arad;
805;Palea;Valerian;m;Arad;
806;Bărar;Radu;m;Arad;
807;Dănilă;Ovidiu-Adrian;m;Arad;
808;Berlo;Cristian Ovidiu;m;Arad;
809;Morcan;Claudiu Florin;m;Arad;
810;Gavrilescu;Magnolia-Maria;f;Ineu;Ineu, Str. Republicii nr. 36, ap. 3, judeţul Arad
811;Găluţi;Alexandru;m;Ineu;Ineu, Str. Republicii nr. 26, judeţul Arad
812;Rădulescu;George-Cristian;m;Lipova;
813;Grimacovschi;Iustin;m;Reşiţa;Reşiţa, str. Petru Maior nr. 2, bl. 800, et. 3, camerele 342-343, judeţul
814;Modâlcă;Gheorghe;m;Reşiţa;Reşiţa, str. Petru Maior nr. 2, bl. 800, et. 1, camera 122, judeţul
815;Paşca;Narcis-Gabriel;m;Reşiţa;
816;Nebunu;Nicolae;m;Reşiţa;Reşiţa, Str. Corbului bl. 7, sc. 2, ap. 3, judeţul Caraş-Severin
817;Babeu;Adrian;m;Reşiţa;
818;Marchiş;Dan Felician;m;Reşiţa;
819;Brad;Gheorghe;m;Moldova Nouă;Moldova Nouă, str. Griselini, bl. 33, sc. 1, ap. 6, judeţul Caraş-Severin
820;Dragomir;Daniel;m;Timişoara;Timişoara, str. Palanca nr. 1, ap. 3, judeţul Timiş
821;Jurchescu;Cristian-Mihai;m;Timişoara;Timişoara, str. Paul Chinezu nr. 1, ap. 4, judeţul Timiş
822;Munteanu;Doru;m;Timişoara;Timişoara, str. Griselini nr. 1, et. 1, judeţul Timiş
823;Opriţescu;Bujor;m;Timişoara;Timişoara, str. Gen. Traian Doda nr. 1, ap. 5, judeţul Timiş
824;Todoran;Sorin-Marius;m;Timişoara;Timişoara, piaţa Ţepeş Vodă nr. 1, et. 1, camera 3, judeţul Timiş
825;Marghescu;Anca-Lucia;f;Timişoara;Timişoara, str. Palanca nr. 1, parter, ap. 2, judeţul Timiş
826;Matei;Sorin-Romeo;m;Timişoara;Timişoara, str. Ţepeş Vodă nr. 1, ap. 7, judeţul Timiş
827;Matei;Alina-Ioana;f;Timişoara;Timişoara, str. Ţepeş Vodă nr. 1, ap. 7, judeţul Timiş
828;Crăciun;Cristian;m;Timişoara;Timişoara, str. Gen. Traian Doda nr. 1, ap. 5, judeţul Timiş
829;Capotescu;Ioan;m;Timişoara;Timişoara, str. Paul Chinezu nr. 2, et. 1, SAD 8 A, judeţul Timiş
830;Mereu;Cristian Petru;m;Timişoara;Timişoara, str. Palanca nr. 4, ap. B 03, judeţul Timiş
831;Munteanu;Doru Arghir;m;Timişoara;Timişoara, str. Griselini nr. 1, et. 1, judeţul Timiş
832;Căianu;Sergiu-Titu;m;Timişoara;
833;Dogeanu;Dorin Marian;m;Timişoara;
834;Floricescu;Valentin Florian;m;Timişoara;
835;Siegmeth;Robert-Alin;m;Timişoara;
836;Teregovan;Florin;m;Timişoara;
837;Ardean;Claudiu Gheorghe;m;Timişoara;
838;Grecu;Laura;f;Timişoara;
839;Soameş;Cosmin-Robert;m;Timişoara;
840;Soboleanu;Antoniu Dan;m;Timişoara;
841;Toporan;Gabriel Valentin;m;Timişoara;
842;Popa;Ovidiu Ştefan;m;Timişoara;
843;Huţiu;Vasile-Constantin;m;Făget;suspendat
844;Claici;Marius;m;Făget;asociat în Timişoara, str. Episcop Augustin Pacha nr. 6, et. 1, nr. 11,
845;Blajovan;Nucu-Tiberius;m;Lugoj;Lugoj, str. Ion Huniade, bl. 5, ap. 3, judeţul Timiş
846;Damian-Kleinsz;Nicolae-Vasile;m;Lugoj;asociat în Timişoara, str. Ţepeş Vodă nr. 1, ap. 7, judeţul Timiş
847;Sima;Ion;m;Caransebeş;Caransebeş, str. N. Bălcescu nr. 3, et. 1, judeţul Caraş-Severin
848;Pinteală;Andrada-Georgiana;f;Caransebeş;Caransebeş, str. N. Bălcescu nr. 3, et. 1, judeţul Caraş-Severin
849;Ţimonea;Mihai;m;Caransebeş;Caransebeş, str. Cloşca nr. 3, judeţul Caraş-Severin
850;Ţerei;Simona-Elisabeta;f;Sânnicolau Mare;Sânnicolau Mare, Str. 16 Decembrie 1989 nr. 7, judeţul Timiş
851;Stepanov;Voislav;dk;Sânnicolau Mare;Sânnicolau Mare, piaţa 30 Decembrie nr. 9, judeţul Timiş, asociat în
852;Iliescu;Alexandru;m;Sânnicolau Mare;Sânnicolau Mare, piaţa 30 Decembrie nr. 9, judeţul Timiş, asociat în
853;Buduşan;Mirabela;f;Chişinău-Criş;Chişinău-Criş, piaţa Avram Iancu nr. 1 judeţul Arad
854;Gagea;Hadrian-Dacian;m;Chişinău-Criş;Chişinău-Criş, Str. Gării nr. 2B, judeţul Arad
855;Bogdan;Alin-Alexandru;m;Deta;Deta, Str. Victoriei nr. 33, judeţul Timiş
856;Chiru;Marius;m;Deta;Asociat în Timişoara, str. Gen. Traian Doda nr. 3, ap. 5, judeţul Timiş
857;Obeşterescu;Ovidiu;m;Deta;
858;Avrămuţi;Aurelia-Simona;f;Gurahonţ;suspendată
859;Berlo;Ildiko;f;Gurahonţ;Nr. 347, Buteni, judeţul Arad
