nr;nume;prenume;sex;localitate;sediu
504;Zăvoi;Ion Cristian;m;Craiova;Craiova, bd. Nicolae Titulescu nr. 29, bl.
505;Bojneag;Alin Cristian;m;Drobeta-Turnu Severin;suspendat
506;Cerbulescu;Constantin;m;Drobeta-Turnu Severin;Drobeta-Turnu Severin, Str. Independenţei
507;Cimpu;Robert;m;Drobeta-Turnu Severin;Drobeta-Turnu Severin, str. Decebal nr. 38,
508;Clement;Gheorghe;m;Drobeta-Turnu Severin;Asociat în cadrul BEJA Clement Gheorghe şi Graf Antonio Lenhard în Drobeta-Turnu Severin, str. Tabla Buţii nr. 40, judeţul Mehedinţi
509;Dumitrescu;Alfred Constantin;m;Drobeta-Turnu Severin;Drobeta-Turnu Severin, str. Smârdan nr. 10,
510;Firu;Marilena Ionela;f;Drobeta-Turnu Severin;suspendat
511;Guran;George Cătălin;m;Drobeta-Turnu Severin;Drobeta-Turnu Severin, str. Traian nr. 159,
512;Madescu;Lionela;f;Drobeta-Turnu Severin;Drobeta-Turnu Severin, str. Iulius Cezar
513;Madescu;Ovidiu Adrian;m;Drobeta-Turnu Severin;Drobeta-Turnu Severin, str. Traian nr. 137,
514;Popescu;Alin Grigore;m;Drobeta-Turnu Severin;Drobeta-Turnu Severin, str. Dr. Babeş nr. 57,
515;Popescu;Lucian-Iorgu;m;Drobeta-Turnu Severin;Drobeta-Turnu Severin, str. Traian nr. 140,
516;Purcaru;Florentin-Claudiu;m;Drobeta-Turnu Severin;Drobeta-Turnu Severin, str. George Coşbuc
517;Raicu;Ion;m;Drobeta-Turnu Severin;Drobeta-Turnu Severin, str. Carol I, bl. A1,
518;Drăgoi;Mihai;m;Filiaşi;Filiaşi, bd. Racoţeanu nr. 163A, judeţul Dolj
519;Tănasie;Neluţu;dk;Filiaşi;Filiaşi, Str. Unirii nr. 2, judeţul Dolj
520;Diaconiţa;Constantin;m;Motru;Asociat în cadrul BEJA Diaconiţa & Asociaţii
521;Tutunaru;Afrodita Laura;f;Motru;suspendat
522;Dăianu;Gheorghe;m;Novaci;Novaci, Str. Parângului nr. 94, judeţul Gorj
523;Olaru;Dana;f;Novaci;Novaci, Str. Eroilor, bl. B, sc. 2, ap. 3,
524;Dumitrescu;Ilona;f;Orşova;Asociat în cadrul BEJA Bîrsăşteanu Florian şi
525;Pătăşanu;Constantin;m;Orşova;Orşova, str. Porţile de Fier nr. 6, judeţul
526;Vlad;Laurenţiu;m;Segarcea;suspendat
527;Dragomir;Doru Marius;m;Slatina;Slatina, bd. Nicolae Titulescu nr. 27, bl.
528;Ispas;Denisa-Jenica;f;Slatina;Slatina, str. Lipscani nr. 43, judeţul Olt
529;Moraru;Claudiu Ionuţ;m;Slatina;suspendat
530;Neaţu;Mădălina-Angela;f;Slatina;Slatina, str. Lipscani nr. 19, judeţul Olt
531;Păvăloiu;Georgeta;f;Slatina;Slatina, str. M. Eminescu nr. 29, judeţul Olt
532;Sima;Antonel;dk;Slatina;Slatina, bd. Nicolae Titulescu, bl. 47, corp
533;Ţăpuşi;Ruxandra;f;Slatina;Slatina, str. Lipscani nr. 26, judeţul Olt
534;Vlad;Constantin;m;Slatina;Slatina, str. Lipscani nr. 55, judeţul Olt
535;Dîrloagă;Florinel;m;Strehaia;Strehaia, Str. Republicii nr. 193, judeţul
536;Puşcă;Stelian;m;Strehaia;Strehaia, Str. Republicii nr. 175, judeţul
537;Catrinoiu;Matei Cosmin;m;Târgu Cărbuneşti;Târgu Cărbuneşti, Str. Trandafirilor nr. 22,
538;Cîrţină;Corina-Elena;f;Târgu Cărbuneşti;suspendat
539;Bîrsăşteanu;Florian;m;Târgu Jiu;Asociat în cadrul BEJA Bîrsăşteanu Florian şi
540;Diaconiţa;Elena Lavinia;f;Târgu Jiu;Asociat în cadrul BEJA Diaconiţa & Asociaţii
541;Drăgan;Costinel Romeo;m;Târgu Jiu;suspendat
542;Enea;M.Marin;m;Târgu Jiu;Târgu Jiu, str. T. Vladimirescu nr. 65,
543;Enea;P.Marin;m;Târgu Jiu;suspendat
544;Gagiu;Nicolae;m;Târgu Jiu;Târgu Jiu, str. Traian, bl. 9, camera 3,
545;Nica;Ionuţ Tudor;m;Târgu Jiu;Târgu Jiu, str. Traian, bl. 7, parter,
546;Roşca;Dumitru;m;Târgu Jiu;Târgu Jiu, str. T. Vladimirescu nr. 2,
547;Şerban;Sorin;m;Târgu Jiu;Târgu Jiu, str. T. Vladimirescu nr. 16,
548;Talianu;Eduard-Cristian;m;Târgu Jiu;Târgu Jiu, str. Traian, bl. 7, parter,
549;Trancă;Nicuşor;m;Târgu Jiu;Târgu Jiu, str. Traian nr. 1, judeţul Gorj
550;Mircea;Bogdan Constantin;m;Adjud;Adjud, str. Al. I. Cuza nr. 78, judeţul
551;Drăgulin;Eugen;m;Brăila;Brăila, Str. Frumoasă nr. 7, judeţul Brăila
552;Eftene;Petruţ;dk;Brăila;Brăila, Bd. Independenţei nr. 17, bl. A1,
553;Mândrilă;Costel;m;Brăila;Brăila, Calea Călăraşilor nr. 44, et. I,
554;Nichifor;Sebastian Ionuţ;m;Brăila;Brăila, Calea Călăraşilor nr. 30, modul
555;Pintilie;Lucian Gabriel;m;Brăila;Brăila, bd. Al. I. Cuza nr. 18, judeţul
556;Plăcintă;Adina Maria;f;Brăila;Brăila, Bd. Independenţei nr. 12, bl. B3,
557;Postelnicu;Gabriela;f;Brăila;Brăila, bd. Al. I. Cuza nr. 5, bl. Duplex,
558;Surdu;Dragoş Cristian;m;Brăila;Brăila, str. Al. I. Cuza nr. 32, clădirea XXL
559;Turcu;George;m;Brăila;Brăila, Bd. Independenţei nr. 11-15, bl.
560;Ivan;Stela Florentina;f;Făurei;suspendat
561;Bercariu;Corneliu;m;Focşani;Asociat în cadrul BEJA Bercariu Corneliu şi Stelescu Dana în Focşani, str. Mihail Kogălniceanu nr. 2, bl. F3, sc. 3, ap. 26, judeţul Vrancea
562;Bîrsan;Firel;m;Focşani;Asociat în cadrul BEJA Bîrsan Firel şi Bîrsan
563;Bîrsan;Vicuţa Maria;f;Focşani;Asociat în cadrul BEJA Bîrsan Firel şi Bîrsan
564;Coman;Gelu;m;Focşani;Focşani, str. Cuza Vodă nr. 3, judeţul
565;Ţocu;Dan;m;Focşani;Focşani, Str. Eroilor nr. 4, bl. 2B, parter,
566;Caraman;Cosmin;m;Galaţi;Galaţi, Str. Brăilei nr. 165 b, aferent
567;Coţac;Dănuţ Carmen;dk;Galaţi;Galaţi, str. Regiment 11 Siret nr. 43, bl.
568;Dajbog;Geanina;f;Galaţi;Galaţi, Str. Brăilei nr. 157, bl. A7, ap. 25,
569;Giurgea;Lenuţa;f;Galaţi;Galaţi, Str. Brăilei nr. 165b, aferent
570;Manole;Mihai;m;Galaţi;suspendat
571;Micu;Constantin;m;Galaţi;Asociat în cadrul BEJA Micu Constantin şi
572;Munteanu;Laura Paraschiva;f;Galaţi;Galaţi, Str. Brăilei nr. 157, bl. A7, ap. 67,
573;Postelnicu;Ştefan;m;Galaţi;Galaţi, str. Regiment 11 Siret nr. 43, bl.
574;Râpan;Cornel;m;Galaţi;Galaţi, str. I. L. Caragiale nr. 6, et. 1,
575;Şerban;Teodora Gabriela;f;Galaţi;Galaţi, bd. George Coşbuc nr. 31, bl. M3,
576;Tudorie;Ştefan;m;Galaţi;Asociat în cadrul BEJA Tudorie Ştefan şi Vasiliu Vicenţiu Ionuţ în Galaţi, Str. Brăilei nr. 136, bl. B3, sc. 6, ap. 51, judeţul Galaţi
577;Motoc;Petrică;m;Însurăţei;Însurăţei, Str. Tineretului nr. 36, bl. B4,
578;Stelescu;Dana;f;Lieşti;Asociat în cadrul BEJA Bercariu Corneliu şi Stelescu Dana în Focşani, str. Mihail Kogălniceanu nr. 2, bl. F3, sc. 3, ap. 26, judeţul Vrancea
579;Creţu;Ciprian Corneliu;m;Focşani;Asociat în cadrul BEJA Creţu Ciprian Corneliu
580;Ionescu;Claudia Cristina;f;Panciu;Asociat în cadrul BEJA Creţu Ciprian Corneliu
581;Chirică;Miştoi Costel;m;Târgu Bujor;Târgu Bujor, str. Gen. Eremia Grigorescu nr.
582;Badiu;Florin;m;Brăila;Asociat în cadrul BEJA Micu Constantin şi
583;Gabor;Robert;m;Tecuci;Tecuci, str. Costache Racoviţă nr. 2, bl. R,
584;Ţigănuş;Viorel Mirel;m;Tecuci;Tecuci, str. Vasile Alecsandri nr. 2, bl. R,
585;Bujoreanu;George Cristian;m;Bârlad;Bârlad, str. General Naumescu nr. 1, bl. B14,
586;Stan;Iulian Marius;m;Bârlad;Bârlad, Str. Republicii nr. 217, bl. UMPS,
587;Trofin;Anca Mihaela;f;Bârlad;suspendat
588;Guţu;Adrian;m;Huşi;Huşi, Str. Eroilor, bl. 17, sc. A, ap. 3,
589;Tufeanu;Vasile Bogdan;m;Huşi;Asociat în cadrul BEJA Dominte şi Asociaţii în Iaşi, str. Anastasie Panu nr. 27, bl. Moldova I, scara TR. I, mezanin, ap. 1, judeţul Iaşi
590;Airinei;Constantin;m;Iaşi;Iaşi, Str. Armeană nr. 12, judeţul Iaşi
591;Anchidin;Cornelia;f;Iaşi;Iaşi, str. Başotă nr. 4, et. 1, judeţul Iaşi
592;Andrei;Cezar;m;Iaşi;"Asociat în cadrul BEJA Andrei Cezar şi Nechifor Ionela Olguţa în Iaşi, Casa cu Absidă ""Laurenţiu Ulici"", centrul civic, str. Grigore Ureche, judeţul Iaşi"
593;Bîrcă;Gabriel;m;Iaşi;Asociat în cadrul BEJA Gabriel Bîrcă şi Lupu Nicolăiţă Gheorghe Cristian în Iaşi, str. Grigore Ureche nr. 3, bl. Walter Mărăcineanu, parter, judeţul Iaşi
594;Chiriac;Cătălin Răzvan;m;Iaşi;Iaşi, bd. Ştefan cel Mare şi Sfânt nr. 67,
595;Damian;Ştefan Leonid;m;Iaşi;Asociat în cadrul BEJA Angheluţă şi Asociaţii
596;Darie;Andreea;f;Iaşi;Iaşi, str. Anastasie Panu nr. 15-17, bl.
597;Dominte;Cristinel;m;Iaşi;Asociat în cadrul BEJA Dominte şi Asociaţii în Iaşi, str. Anastasie Panu nr. 27, bl. Moldova I, scara TR. I, mezanin, ap. 1, judeţul Iaşi
598;Elesei;Beniamin;m;Iaşi;Iaşi, str. Sf. Lazăr nr. 4, bl. Peneş
599;Florea;Mihai;m;Iaşi;Iaşi, str. Sf. Lazăr nr. 4A, parter, judeţul
600;Iovu;Dragoş;m;Iaşi;Asociat în cadrul BEJA Iovu Dragoş şi Sîrbu
601;Mereuţă;Lăcrămioara;f;Iaşi;Asociat în cadrul BEJA Mereuţă Ioan şi Mereuţă Lăcrămioara în Iaşi, str. Anastasie Panu nr. 21, bl. 7 Noiembrie, sc. B, ap. 1, judeţul Iaşi
602;Nichitoi;Georgiana;f;Iaşi;Asociat în cadrul BEJA Dominte şi Asociaţii în Iaşi, str. Anastasie Panu nr. 27, bl. Moldova I, scara TR. I, mezanin, ap. 1, judeţul Iaşi
603;Plumbu;Sergiu Sebastian;m;Iaşi;Iaşi, str. Anastasie Panu nr. 23, bl.
604;Rădulescu;Andrei-Liviu;m;Iaşi;Iaşi, str. Elena Doamna nr. 20-22, spaţiul
605;Sandu;Cristian;m;Iaşi;Iaşi, str. Grigore Ureche nr. 3, bl. Ghe.
606;Silimon;Valentin;m;Iaşi;Iaşi, str. Anastasie Panu nr. 13-15, mezanin,
607;Zabolotnăi;Vladimir;m;Iaşi;Iaşi, stradela Bărboi nr. 5, bl. C2, parter,
608;Zacornea;Constantin Ciprian;m;Iaşi;"Iaşi, Casa cu Absidă ""Laurenţiu Ulici"","
609;Corbu;Vasile;m;Paşcani;Paşcani, str. E. Stamate, bl. D2A, judeţul
610;Lupu;Nicolăiţă Gheorghe Cristian;m;Paşcani;Asociat în cadrul BEJA Gabriel Bîrcă şi Lupu Nicolăiţă Gheorghe Cristian în Iaşi, str. Grigore Ureche nr. 3, bloc Walter Mărăcineanu, parter, judeţul Iaşi
611;Toma;Dumitru Paul;m;Paşcani;Asociat în cadrul BEJA Angheluţă şi Asociaţii
612;Angheluţă;Lucian;m;Răducăneni;Asociat în cadrul BEJA Angheluţă şi Asociaţii
613;Sîrbu;Ciprian Ioan;m;Răducăneni;Asociat în cadrul BEJA Iovu Dragoş şi Sîrbu
614;Câmpeanu;Ioan;m;Vaslui;Vaslui, str. Nicolae Iorga, bl. 71, sc. B,
615;Silitră;Alin;m;Vaslui;Vaslui, str. Traian, bl. 241, sc. B, et. 1,
616;Stancu;Paulică;m;Vaslui;Asociat în cadrul BEJA Stancu Paulică şi Ştefan Cătălin Cristian în Pucioasa, Str. Fântânelor, bl. B, ap. 3, judeţul Dâmboviţa
617;Popescu;Gilda;f;Aleşd;Aleşd, str. 1 Decembrie nr. 2, judeţul Bihor
618;Nechifor;Ionela-Olguţa;f;Beiuş;Asociat în cadrul BEJA Andrei Cezar şi
619;Paşca;Rodica-Lăcrămioara;f;Beiuş;Beiuş, str. 22 Decembrie nr. 21, judeţul
620;Pop;Ioan Vasile;m;Carei;Carei, str. 1 Decembrie 1918 nr. 44, et. 1,
621;Paşca;Ciprian-Narcis;m;Oradea;Oradea, str. George Enescu nr. 24, judeţul
622;Şerfezi;Florin;m;Marghita;Marghita, str. Horea nr. 7, judeţul Bihor
623;Mihalcea;Benone;m;Negreşti-Oaş;Negreşti-Oaş, Aleea Trandafirilor, bl. 10,
624;Ardelean;Felix-Florin;m;Oradea;Oradea, Str. Dunării nr. 12, ap. 2, judeţul
625;Ardeleanu;Bianca Anamaria;f;Oradea;Oradea, str. G. Enescu nr. 6, judeţul Bihor
626;Beiuşan;Andrei Gheorghe;m;Oradea;Asociat în cadrul SCPEJ Beiuşan în Oradea,
627;Beiuşan;Gheorghe;m;Oradea;Asociat în cadrul SCPEJ Beiuşan în Oradea,
628;Bucurean;Ioan;m;Oradea;Oradea, str. Parcul Traian nr. 1, judeţul
629;Chizec;Maria-Victoria;f;Oradea;Oradea, str. Parcul Traian nr. 1, judeţul
630;Gavruţă;Dan;m;Oradea;Oradea, str. G. Enescu nr. 11, ap. 2, judeţul
631;Gîrdan;Marius-Florin;m;Oradea;Oradea, str. Franz Schubert nr. 3, judeţul
632;Moza;Gheorghe Sorin;m;Oradea;Oradea, str. Andrei Şaguna nr. 3, ap. 1,
633;Neagoş;Dorel;m;Oradea;Oradea, Str. Republicii nr. 12, et. 2, ap. 11
634;Pleş;Daniela-Maria Iordana;f;Oradea;Oradea, str. Roman Ciorogariu nr. 7, judeţul
635;Popovici;Dorin;m;Oradea;Oradea, Str. Tribunalului nr. 1, judeţul
636;Puşcaş;Eugen-Nicolae;m;Oradea;Oradea, str. Parcul Traian nr. 7, ap. 6,
637;Vuşcan;Mihaela-Florentina;f;Oradea;Oradea, Str. Republicii nr. 14, et. 1,
638;Beiuşan;Bogdan-Florin;m;Salonta;Asociat în cadrul SCPEJ Beiuşan în Oradea,
639;Danciu;Gheorghe Radu;m;Satu Mare;Satu Mare, str. Horea nr. 8, ap. 4, judeţul
640;Iva;Aniţaş Marian Dan;m;Satu Mare;Satu Mare, str. Mihai Viteazu nr. 13, ap. 2,
641;Kiss;Gabriel-Valentin;m;Satu Mare;suspendat
642;Lăzărescu;Nicolae Dorin;m;Satu Mare;Satu Mare, str. Mihai Viteazu nr. 9, parter,
643;Michiş;Ioan;m;Satu Mare;Satu Mare, str. Horea nr. 11, judeţul Satu
644;Mociran;Viorel;m;Satu Mare;Satu Mare, str. Mihai Viteazu nr. 19, ap. 30,
645;Mureşan-Găzdac;Adela Viorela Elena;f;Satu Mare;Asociat în cadrul SCPEJ Boloş şi Partenerii
646;Pătraş;Răzvan Lucian;m;Satu Mare;Satu Mare, str. Horea nr. 8, ap. 6, et. 2,
647;Rus-Vid;Ioan Cătălin;m;Satu Mare;Satu Mare, str. Horea nr. 8, sc. A, ap. 12,
648;Şortan;Monica Ioana;f;Satu Mare;suspendat
649;Muraru-Tătoiu;Bogdan;m;Piteşti;Piteşti, str. Pasajul Şcolii nr. 70, mezanin,
650;Florea;Ioana;f;Câmpulung;Câmpulung, str. Constantin Popescu nr. 7,
651;Mitu;Mihai Ioan;m;Câmpulung;Câmpulung, str. Fraţii Goleşti nr. 14,
652;Petroaica;Florin-Adrian;m;Costeşti;Costeşti, Str. Victoriei, bl. Z1, judeţul
653;Iordache;Vasile;m;Curtea de Argeş;Curtea de Argeş, str. Tudor Vladimirescu
654;Mateescu;Emilia;f;Piteşti;Piteşti, str. Mihai Viteazu nr. 6, judeţul
655;Bălan;Ovidiu;m;Drăgăşani;Drăgăşani, str. 1 Mai (Regele Carol), bl. 90,
656;Prooroc;Olimpiu-Gabriel;m;Drăgăşani;Drăgăşani, str. Popa Şapcă, bl. M1, sc. C,
657;Drăgoescu;Raluca-Mihaela;f;Horezu;Asociat în cadrul BEJA Constantin, Niculae şi
658;Stănescu;Elis-Anamaria;f;Horezu;Asociat în cadrul BEJA Stănescu Ilie şi Stănescu Elis Anamaria în Bucureşti, calea Vitan nr. 119, bl. V21B, sc. 1, et. 2, ap. 11, sectorul 3
659;Văleanu;Ilie;m;Horezu;Horezu, Str. Unirii nr. 17, bl. O2, parter,
660;Văleanu;Camelia;f;Horezu;Horezu, Str. Unirii nr. 17, bl. O2, parter,
661;Albu;Cornel-Leonard;m;Piteşti;Piteşti, str. Fraţii Goleşti nr. 25, etaj 3,
662;Balica;Bogdan-Laurenţiu;m;Piteşti;Piteşti, str. Dacia, bl. A4a, sc. B, ap. 1,
663;Bucescu;Emanoil Aron;m;Piteşti;Asociat în cadrul BEJA Bucescu Emanoil Aron
664;Copaci;Vasile-Dorel;m;Piteşti;Asociat în cadrul BEJA Bucescu Emanoil Aron
665;Damaschin;Marius;m;Piteşti;Piteşti, Bd. Eroilor nr. 29A, etaj I, judeţul
666;Gigoi;Emil;m;Piteşti;Piteşti, Bd. Republicii nr. 129, birourile
667;Ioana;Cristian;m;Piteşti;Piteşti, Str. Violetelor, bl. PS11, sc. B,
668;Iordache;Ion;m;Piteşti;Piteşti, Str. Eroilor nr. 2 bis, judeţul
669;Moromete;Constantin-Cosmin;m;Piteşti;Piteşti, Str. Eroilor, bl. A1, sc. A, ap. 1,
670;Negoescu;Adrian-Gheorghe;m;Piteşti;Piteşti, Bd. Eroilor nr. 16 B, etaj I,
671;Paraschivescu;Marius-Gabriel;m;Piteşti;Piteşti, Bd. Eroilor, bl. A1, sc. A, parter,
672;Pisculungeanu;Vlad-Adrian;m;Piteşti;Piteşti, Str. Eroilor nr. 12, judeţul Argeş
673;Predeanu;Adriana-Ramona;f;Piteşti;Piteşti, str. Exerciţiu nr. 74, judeţul Argeş
674;Şotae;Marian;m;Piteşti;Piteşti, str. Fraţii Goleşti nr. 25, etaj 3,
675;Tudor;Florin-Alin;m;Piteşti;Piteşti, Bd. Eroilor nr. 35, camera 6,
676;Vârgă;Ioan;m;Piteşti;Piteşti, str. Exerciţiu nr. 70, judeţul Argeş
677;Bunescu;Dumitru-Teodor;m;Râmnicu Vâlcea;Râmnicu Vâlcea, str. Calea lui Traian nr. 135
678;Buzatu;Constantin;m;Râmnicu Vâlcea;Râmnicu Vâlcea, str. Calea lui Traian nr. 135
679;Cernea;Ion;m;Râmnicu Vâlcea;Râmnicu Vâlcea, str. Calea lui Traian
680;Deaconu;Mihail;m;Râmnicu Vâlcea;Râmnicu Vâlcea, str. Calea lui Traian nr. 135
681;Gătejescu;Anda-Narghita;f;Râmnicu Vâlcea;Râmnicu Vâlcea, str. Calea lui Traian
682;Gătejescu;Bogdan;m;Râmnicu Vâlcea;Râmnicu Vâlcea, str. Calea lui Traian
683;Otliţă;Mircea-Gabriel;m;Râmnicu Vâlcea;Râmnicu Vâlcea, bd. T. Vladimirescu nr. 26,
684;Radu;Marius;m;Râmnicu Vâlcea;Brezoi, Str. Eroilor nr. 41, judeţul Vâlcea
685;Mutuligă;Radu-Mihail;m;Topoloveni;Topoloveni, Calea Bucureşti nr. 111, complex
686;Tomescu;Mihail;m;Topoloveni;Topoloveni, Calea Bucureşti nr. 113, bl. P4,
687;Ailincăi;Alexandru;m;Buzău;Buzău, Piaţa Daciei, bl. E, sc. A, ap. 4,
688;Cucu;Lucian Ciprian;m;Buzău;Buzău, Bd. Unirii, bl. 13B, et. 2, ap. 8,
689;Curelaru;Cristinel;m;Buzău;Buzău, Piaţa Daciei, bl. F, sc. A, et. 3,
690;Isofache;Marius-Nicuşor;m;Buzău;Buzău, Str. Unirii (centru) nr. 176, bl. A,
691;Lumperdean;Florin;m;Buzău;Buzău, str. Bazar, bl. 1A, ap. 4, judeţul
692;Paraipan;Sorin;m;Buzău;Buzău, Str. Unirii nr. 176, bl. B, sc. B,
693;Popescu;Silviu-Andrei;m;Buzău;Buzău, Str. Ostrovului, bl. A1, ap. 6,
694;Popescu;Adrian Gabriel;m;Buzău;Buzău, Bd. Unirii, bl. 16B, mezanin,
695;Porojnicu;Adrian;m;Buzău;Buzău, str. Obor nr. 53, bl. 11, sc. B,
696;Roşu;Daniela;f;Buzău;Buzău, str. Obor, bl. 11, sc. B, parter,
697;Şeicaru;Dănuţ;m;Buzău;suspendat
698;Frîncu;Mihai;m;Câmpina;Câmpina, str. 1 Decembrie 1918 nr. 19,
699;Huideş;Elena;f;Câmpina;suspendat
700;Roşu;Cristian-Cornel;m;Câmpina;Câmpina, bd. Carol I nr. 90, bl. 20 G, sc. A,
701;Bivolaru;Margareta;f;Găeşti;Găeşti, str. 13 Decembrie, bl. 49, sc. B,
702;Galea;Viorel Cristian;m;Mizil;Asociat în cadrul SCPEJ Trifina, Tănase şi Galea în Ploieşti, str. Ion Maiorescu nr. 6, bl. 33T2, sc. B, parter, ap. 25 şi 26, judeţul Prahova
703;Dobre;Ana-Maria;f;Mizil;Asociat în cadrul BEJA Barbu şi Dobre în
704;Betelie;Mihai;m;Moreni;suspendat
705;Dumitru;Florina Loredana;f;Moreni;Moreni, Bd. Petrolului nr. 13, bl. B, sc. C,
706;Ichim;Mihai;m;Pătârlagele;Pătârlagele, str. I.L. Caragiale nr. 1,
707;Stîngă;Nicolae Cătălin;m;Pătârlagele;Asociat în cadrul SCPEJ Goslan şi Stîngă în
708;Costoaie;Marcel;m;Ploieşti;Ploieşti, str. Vasile Milea nr. 1, bl. A7,
709;Divoiu;Maria;f;Ploieşti;Ploieşti, str. Văleni nr. 41, judeţul Prahova
710;Goslan;Mihai;m;Ploieşti;Asociat în cadrul SCPEJ Goslan şi Stîngă în
711;Grecu;Ovidiu-Alexandru;m;Ploieşti;Ploieşti, str. Take Ionescu nr. 9, judeţul
712;Lică;Ionel;m;Ploieşti;Ploieşti, str. Hanibal nr. 7, judeţul Prahova
713;Matei;Sebastian;m;Ploieşti;Ploieşti, Piaţa Victoriei nr. 9, bl. CC Sud,
714;Muşat;Ioan;m;Ploieşti;Ploieşti, str. Mihail Kogălniceanu nr. 1,
715;Muşat;Mihaela Alina;f;Ploieşti;Asociat în cadrul SCPEJ Pavel şi Muşat în
716;Petcu;Alexandru Adrian;m;Ploieşti;Ploieşti, Str. Luminii nr. 2, bl. 30D, sc. A,
717;Petrov;Sergiu-Alexandru;m;Ploieşti;Ploieşti, str. Anul 1907 nr. 37, judeţul
718;Roşu;Ortansa Adriana;f;Ploieşti;Ploieşti, str. Take Ionescu nr. 7, et. 2,
719;Tănase;Dragoş-Iulian;m;Ploieşti;Ploieşti, str. Văleni nr. 1-3, bl. 33I-33K,
720;Tănase;Laura Ioana;f;Ploieşti;Asociat în cadrul SCPEJ Trifina, Tănase şi Galea în Ploieşti, str. Ion Maiorescu nr. 6, bl. 33T2, sc. B, parter, ap. 25 şi 26, judeţul Prahova
721;Trifina;Elena Cornelia;f;Ploieşti;Asociat în cadrul SCPEJ Trifina, Tănase şi Galea în Ploieşti, str. Ion Maiorescu nr. 6, bl. 33T2, sc. B, parter, ap. 25 şi 26, judeţul Prahova
722;Ţărean;Călin;m;Ploieşti;Ploieşti, str. Emile Zola nr. 4, bl. I, et. 3
723;Chiriţescu;Alexandru;m;Pogoanele;suspendat
724;Mihai;Cristian-Sebastian;m;Pogoanele;suspendat
725;Pandrea;Corina Mihaela;f;Pogoanele;suspendat
726;Bujor;Oana Mihaela;f;Pucioasa;Asociat în cadrul SCPEJ Ţermure Călin Ovidiu şi Bujor Oana-Mihaela în Braşov, str. 15 Noiembrie nr. 62, sc. D, ap. 38, judeţul Braşov
727;Gruianu;Viorel;m;Pucioasa;Pucioasa, str. Nicolae Titulescu nr. 1,
728;Ştefan;Cătălin Cristian;m;Pucioasa;Asociat în cadrul BEJA Stancu Paulică şi Ştefan Cătălin Cristian în Pucioasa, Str. Fântânelor, bl. B, ap. 3, judeţul Dâmboviţa
729;Marin;Florea;dk;Răcari;Asociat în cadrul SCPEJ Marin Florea şi Marin
730;Marin;George Robert;m;Răcari;Asociat în cadrul SCPEJ Marin Florea şi Marin
731;Clinciu;Gheorghe;m;Râmnicu Sărat;Râmnicu Sărat, str. Crângul Meiului nr. 34,
732;Pavel;Bebi;m;Sinaia;Asociat în cadrul SCPEJ Pavel şi Muşat în
733;Bulin;Cornel-Vasile;m;Târgovişte;Târgovişte, str. Avram Iancu nr. 20, bl. 37,
734;Deaconescu;Adrian;m;Târgovişte;Asociat în cadrul SCPEJ Deaconescu Adrian şi Deaconescu Marius Ionuţ în Târgovişte, str. Radu Gioglovan, bl. 51, sc. A, ap. 2, judeţul Dâmboviţa
735;Mihai;Ducu;m;Târgovişte;Asociat în cadrul SCPEJ Mihai Ducu şi Mihai Alexandru Daniel în Târgovişte, calea Bucureşti, bl. O1, sc. D, et. 1, ap. 2, judeţul Dâmboviţa
736;Mihai;Alexandru Daniel;m;Târgovişte;Asociat în cadrul SCPEJ Mihai Ducu şi Mihai Alexandru Daniel în Târgovişte, calea Bucureşti, bl. O1, sc. D, et. 1, ap. 2, judeţul Dâmboviţa
737;Pană;Victor;m;Târgovişte;Târgovişte, Bd. Independenţei, bl. 2A,
738;Scurtu;Alexe;m;Târgovişte;suspendat
739;Stănescu;Mihai;m;Târgovişte;Târgovişte, calea Bucureşti, bl. G9, parter,
740;Tănase;Marian-Traian;m;Târgovişte;Târgovişte, str. Radu Popescu nr. 4A,
741;Zavera;Carmen;f;Târgovişte;Târgovişte, calea Bucureşti nr. 3B, bl. G9,
742;Neacşu;Constantin;m;Vălenii de Munte;suspendat
743;Negulescu;Emilian Mihail;m;Vălenii de Munte;Vălenii de Munte, Aleea Alunilor nr. 1,
744;Gheorghiu;Cristina-Maria;f;Botoşani;Botoşani, bd. Mihai Eminescu nr. 63, et. I,
745;Gavriliuc;Sorin;m;Botoşani;Asociat în cadrul BEJA Şfaiţer şi Gavriliuc
746;Manoilă;Vasile;m;Botoşani;Botoşani, bd. Mihai Eminescu nr. 69, judeţul
747;Secrieru;Sînziana;f;Botoşani;Botoşani, str. George Enescu nr. 5, bl. 5,
748;Şfaiţer;Carmen;f;Botoşani;Asociat în cadrul BEJA Şfaiţer şi Gavriliuc
749;Temneanu;Ionuţ;m;Botoşani;Botoşani, Str. Teatrului nr. 3A, judeţul
750;Căruceriu;Alexandru;m;Câmpulung Moldovenesc;Câmpulung Moldovenesc, Str. Mărţişorului
751;Stolnean;Crişan Oana;f;Câmpulung Moldovenesc;Asociat în cadrul SCPEJ Stolnean Romeo Marius
752;Guceanu;Adrian;m;Darabani;Darabani, str. 1 Decembrie nr. 158, judeţul
753;Şmocot;Grigori;m;Dorohoi;Dorohoi, str. Nicolae Titulescu nr. 36,
754;Dumitraş;Ancuţa;f;Fălticeni;Asociat în cadrul SCPEJ Dumitraş şi Asociaţii
755;Hopu;Vasile;m;Fălticeni;Fălticeni, str. Nicu Gane f.n., judeţul
